latitude,longitude,area_code
-43.511684,172.619247,323000
-43.76576,172.79105,333100
-43.51815,172.61169,322600
-43.52322,172.64187,325800
-43.5679089,172.7595485,332700
-43.604427,172.691528,332501
-43.530663,172.63855,326600
-43.52005386352539,172.65318298339844,326800
-43.52517,172.6357,325700
-43.5337122,172.6490796,327100
-43.52807,172.61113,323200
-43.52626,172.6673,328500
-43.53335189819336,172.64117431640625,327000
-43.51892,172.60488,322600
-43.74704,172.93343,333300
-43.52723,172.63301,325700
-43.53722,172.66202,328900
-43.804573,172.988098,333300
-43.5261141,172.6337774,325700
-43.52611541748047,172.63377380371094,325700
-43.5310785,172.647063,327000
-43.5289,172.63022,325700
-43.52644,172.63474,325700
-43.53101,172.65198,327901
-43.52524,172.63461,325700
-43.51715009999999,172.6289292,323900
-43.53315,172.63811,326600
-43.56387,172.65489,331200
-43.5298319,172.641253,327000
-43.76385,172.79345,333100
-43.57201,172.62459,330300
-43.529964,172.6411401,327000
-43.53557,172.66025,328900
-43.5383492,172.6210566,327100
-43.52409,172.64274,325800
-43.54853,172.61063,327600
-43.55059,172.60995,326900
-43.52573,172.63491,325700
-43.80044,172.97626,333500
-43.75503,172.94441,333300
-43.81078,172.96166,333500
-43.55715,172.71926,332000
-43.5031167,172.6963294,327500
-43.52388,172.64476,325800
-43.51767,172.63129,323900
-43.53448,172.60291,324400
-43.600707,172.70919,332501
-43.50359,172.69663,327500
-43.53107,172.64087,327000
-43.52903,172.64107,327000
-43.52648,172.65215,327901
-43.80123,172.97079,333500
-43.5308988,172.5882676,323300
-43.56867698414701,172.64958187937737,331200
-43.54508,172.61071,326100
-43.51423,172.6392,324800
-43.5203862308847,172.65018604695797,325302
-43.4710081,172.5700892,316700
-43.52106,172.62068,323000
-43.5542186081301,172.5479881837964,322800
-43.5530913,172.6491671,329400
-43.5217896,172.6215023,323000
-43.5219856,172.6217321,323000
-43.53307,172.64968,327100
-43.6290789,172.7204884,332901
-43.53115,172.63809,326600
-43.53017999029019,172.64141125033188,327000
-43.56563,172.64582,330600
-43.7207,173.03453,333201
-43.55834,172.72957,332100
-43.49627,172.57458,318300
-43.8085,172.99923,333300
-43.56133,172.72988,332100
-43.54725,172.5443,321901
-43.52795,172.64272,327000
-43.528431,172.6429257,327000
-43.633959914136426,172.71888077259064,332901
-43.51565,172.63527,324800
-43.5247644,172.5288781,318700
-43.54901,172.60672,326900
-43.528506,172.6492093,327000
-43.56759,172.75303,332400
-43.53713,172.59225,323300
-43.53422,172.65004,327100
-43.51838,172.64728,325302
-43.5362827,172.5920477,323300
-43.4671365,172.6064059,316800
-43.57614,172.76551,332700
-43.57211016723865,172.57815338975894,327301
-43.56299,172.65049,331200
-43.52024,172.53817,317701
-43.806072,172.971893,333500
-43.50228,172.64507,323100
-43.56306,172.65976,330800
-43.53382,172.60985,325200
-43.5369355,172.6380263,327100
-43.53545,172.60476,324400
-43.56385,172.66416,331400
-43.51906,172.65332,326800
-43.5052031,172.583727,319900
-43.51253,172.61963,323000
-43.60801,172.70048,332501
-43.81056,172.96073,333500
-43.60723,172.70688,332501
-43.52591,172.56176,320700
-43.56066,172.63147,329100
-43.56186717445292,172.61806196137695,329200
-43.47839,172.58391,317800
-43.5706101,172.6543996,331200
-43.52975,172.60529,324200
-43.5351,172.64209,326600
-43.52421469999999,172.6417818,325800
-43.50411,172.56882,318300
-43.51649,172.63395,324800
-43.60377,172.68891,332501
-43.78827,172.80742,333100
-43.5646893,172.7403333,332400
-43.5018249,172.6252404,322100
-43.5131,172.55123,318901
-43.5386381,172.6214788,327100
-43.51776,172.63391,324800
-43.5284992,172.6120639,323200
-43.51686,172.63179,323900
-43.5152,172.60174,321500
-43.54275,172.61515,326100
-43.52852182323718,172.6113217111145,323200
-43.63012139223383,172.73451503366232,332901
-43.52931,172.64278,327000
-43.5304985,172.64199829,327000
-43.5349736,172.6579439,328900
-43.529498607324925,172.6450191065669,327000
-43.50675,172.58279,319900
-43.47611,172.62025,319600
-43.81022,172.96406,333500
-43.52962,172.65733,327902
-43.60293,172.70898,332501
-43.62654,172.73894,332901
-43.53313,172.60895,324200
-43.6018503,172.7218374,332501
-43.48298,172.58626,317800
-43.6111,172.65514,331600
-43.52781,172.64633,327000
-43.54412,172.66815,330500
-43.5246593,172.6428791,325800
-43.50627422245262,172.62139588594437,322200
-43.5245242719272,172.635634919574,325700
-43.53119,172.58942,323300
-43.52925,172.58825,322400
-43.53364762574401,172.54678890109062,319800
-43.51781,172.64275,325302
-43.52272,172.64308,325800
-43.5272,172.64214,327000
-43.5246642984608,172.63595678465578,325700
-43.47948,172.70849,325100
-43.5374746,172.6384688,327100
-43.5333695,172.6295839,325700
-43.76331,173.0614,333201
-43.81234,172.9617,333500
-43.56297359320462,172.62561734765768,329100
-43.4775865,172.6590199,318401
-43.54946,172.6722883,330500
-43.5559497,172.6430901,329700
-43.80802843600328,172.99700053649292,333300
-43.47665,172.71592,326000
-43.53117,172.52109,319300
-43.56749407861191,172.7573892615738,332700
-43.55997,172.54775,322900
-43.54659,172.60345,326100
-43.5499921,172.6500962,329900
-43.5675981,172.7574481,332700
-43.55397,172.69315,331801
-43.55920561314174,172.62869115918875,329100
-43.478002223382695,172.67507310824303,321302
-43.80782,172.96308,333400
-43.51526,172.6319,323900
-43.44654,172.61805,316900
-43.48518,172.59127,317800
-43.6336608,172.7124996,332901
-43.52366240955136,172.63087950646877,325700
-43.5753101,172.7524342,332400
-43.58679207413948,172.60879762275394,330000
-43.5196776,172.6375982,324800
-43.58677264606994,172.6087922583359,330000
-43.46329,172.6187,317400
-43.53154,172.6469,327000
-43.54594,172.61536,326100
-43.5287189,172.6108395,323200
-43.54928538378406,172.62830693274736,328700
-43.5000452,172.564801,318300
-43.5186,172.61097,322600
-43.54227,172.61467,326100
-43.5366847,172.6407056,327100
-43.55923,172.70349,331801
-43.51701,172.68864,328400
-43.5370029,172.6405072,327100
-43.52425,172.52825,318700
-43.57146,172.71085,331900
-43.5490978,172.6461376,329400
-43.538,172.63939,327100
-43.5297719,172.6113008,325200
-43.56012310542845,172.717664,332000
-43.48236,172.62722,319600
-43.55059,172.65046,329900
-43.53697,172.64091,327100
-43.56018,172.73649,332100
-43.498111742977656,172.60121285894908,320100
-43.63563,172.72137,332901
-43.79268,172.96841,333300
-43.7937507388,172.9687752153,333300
-43.53008,172.6112,325200
-43.57089400648173,172.76010239999997,332700
-43.54958,172.64856,329900
-43.45340602478986,172.61948790489353,316900
-43.472287,172.6194946,318600
-43.5219421,172.6326196,325800
-43.5144483,172.6263306,323900
-43.5036249,172.7293298,330200
-43.54968,172.67251,330500
-43.5100114,172.6971306,328600
-43.5459926,172.5175479,320300
-43.55085,172.59585,325000
-43.56228,172.71287,332000
-43.53540932930859,172.63515662401915,326600
-43.57477,172.69392,331900
-43.48856,172.59396,317800
-43.62895,172.72986,332901
-43.5372287,172.6410557,327100
-43.58003764747089,172.7574618914771,332700
-43.50744900352824,172.6363969460327,323800
-43.64889,172.70926,332901
-43.563657,172.6403891,330600
-43.52591,172.57291,321800
-43.53712,172.64004,327100
-43.56142,172.73152,332100
-43.5187,172.6249,323000
-43.50416,172.57144,319200
-43.52652,172.64754,327000
-43.5238,172.52493,316600
-43.56357214226436,172.71780067594787,332000
-43.81092,172.96493,333500
-43.54841,172.60999,327600
-43.52221,172.5235,316600
-43.5121146,172.6576486,325900
-43.53198,172.66438,327902
-43.54822,172.6086,326900
-43.52246179999999,172.6435501,325800
-43.52686,172.52336,316600
-43.5172,172.65905,325900
-43.48547014871277,172.59687211364508,317800
-43.50644,172.72519,330200
-43.54752,172.60803,326100
-43.54470999999999,172.6090661,326100
-43.5117,172.67584,326500
-43.53832,172.62105,327100
-43.49595,172.58688,319000
-43.5322057,172.6494295,327100
-43.55061,172.55848,322500
-43.62853,172.72304,332901
-43.5460365,172.6197479,327400
-43.537026867475085,172.63850636780262,327100
-43.5146541,172.6258586,323900
-43.57456,172.5863,327301
-43.59488,172.72152,332501
-43.49008,172.61445,320501
-43.52377,172.53985,319800
-43.5375386,172.6252073,327100
-43.53875,172.66446,328900
-43.48859,172.5735,318000
-43.5311678,172.6101226,325200
-43.5447141,172.6101713,326100
-43.60428,172.68807,332501
-43.62634,172.73666,332901
-43.49517,172.66655,324600
-43.78565,172.80874,333100
-43.5592,172.64262,330600
-43.53760740000001,172.6252083,327100
-43.537291,172.6254294,327100
-43.51284,172.63723,323800
-43.51194,172.64267,325301
-43.53498,172.63512,326600
-43.51176,172.60199,321500
-43.5375171,172.6250229,327100
-43.51024,172.57883,320600
-43.53758,172.62521,327100
-43.52052,172.73548,330200
-43.54245,172.61247,326400
-43.53845,172.62603,327100
-43.59396,172.57374,329002
-43.5126403,172.6385321,323800
-43.56971,172.65324,331200
-43.59343,172.57316,329002
-43.5540082,172.532133,321102
-43.524851,172.6359997,325700
-43.53520431154209,172.58490608993534,322700
-43.52484,172.62857,325700
-43.52457,172.63888,325800
-43.5370293,172.6385295,327100
-43.509917961977656,172.64172835694836,323800
-43.510638533176575,172.6410687515628,323800
-43.49835,172.56755,318300
-43.52488,172.6396,325800
-43.523634,172.6415444,325800
-43.5192418,172.6306138,323900
-43.535478,172.6351439,326600
-43.558051685114805,172.71436006444094,332000
-43.5446827,172.6109235,326100
-43.52324,172.64047,325800
-43.5373716,172.6252993,327100
-43.53101,172.64162,327000
-43.5316011,172.6488084,327000
-43.5654606,172.5836921,326701
-43.53502,172.58588,322700
-43.52557,172.66239,328500
-43.5370905,172.6249006,327100
-43.5261163,172.6422883,325800
-43.56331,172.63225,329100
-43.51662,172.58431,320600
-43.513878573980485,172.65505861490965,325900
-43.5312859,172.6450051,327000
-43.5668503,172.7268957,332100
-43.56733,172.75834,332700
-43.6177533222252,172.64442801475525,332200
-43.5316099,172.6490754,327000
-43.59825,172.72311,332501
-43.51774,172.64286,325302
-43.53384,172.5938,323300
-43.5039339,172.7284552,330200
-43.531563,172.6491831,327000
-43.54238166857053,172.61253316269642,326400
-43.54193,172.61216,326400
-43.51288,172.6246,323900
-43.5046693,172.6151355,322200
-43.5313227,172.6447782,327000
-43.5366,172.56998,322000
-43.53283,172.64091,327000
-43.53279,172.63908,326600
-43.51833184621031,172.64376986771822,325302
-43.54379,172.61418,326100
-43.5317473,172.644015,327000
-43.5373725,172.6253013,327100
-43.76146,172.96074,333300
-43.5684885,172.7526449,332400
-43.56322979999999,172.7096966,332000
-43.5433,172.61288,326100
-43.54335,172.61565,326100
-43.60472071695861,172.6898292729285,332501
-43.5741,172.54124,324501
-43.5425451,172.6126479,326400
-43.54286829999999,172.6127631,326400
-43.53802,172.74123,331700
-43.53077,172.6586,327902
-43.53923,172.61826,324900
-43.5192,172.53775,317701
-43.8063189,172.9687008,333500
-43.5371353,172.6249013,327100
-43.52425,172.51931,316600
-43.5314756,172.6433048,327000
-43.5298370428505,172.61158234973755,325200
-43.503886,172.728598,330200
-43.503667500739965,172.729149374205,330200
-43.53238,172.64477,327100
-43.5071,172.64442,323100
-43.55178,172.63382,328700
-43.50245657311978,172.58197169629517,319200
-43.4988,172.57108,319200
-43.5312085,172.6470511,327000
-43.53279,172.56659,322000
-43.52435453089455,172.68418941646814,328400
-43.5351477,172.598604,324400
-43.49705,172.582,319000
-43.490923,172.613949,320501
-43.53021,172.64088,327000
-43.5154435,172.6388883,324800
-43.53194,172.6446,327000
-43.52302,172.64262,325800
-43.51647,172.55342,319500
-43.57518,172.58044,327301
-43.57764,172.64637,331300
-43.52235,172.64568,325800
-43.48187,172.62921,319600
-43.53119,172.64311,327000
-43.52311,172.63662,325800
-43.54733,172.54388,321901
-43.5334885,172.6499689,327100
-43.49992,172.72795,330200
-43.62578,172.73881,332901
-43.51302,172.61852,323000
-43.60288,172.71254,332501
-43.5335761,172.6495891,327100
-43.78557,172.95512,333300
-43.80835,172.97184,333500
-43.54597,172.62879,327400
-43.63306,172.71579,332601
-43.5720791,172.7649366,332700
-43.81009,172.96888,333500
-43.52852,172.64558,327000
-43.54253713895386,172.61214037354122,326400
-43.5323347,172.6103348,325200
-43.5466,172.62947,327400
-43.51546,172.56562,320200
-43.8101125,172.9617198,333500
-43.52426255948435,172.6434292153442,325800
-43.53711,172.582941,322700
-43.51993,172.64346,325302
-43.50777,172.73158,330200
-43.54193,172.65695,329600
-43.52691311967491,172.6597249880433,327902
-43.49645,172.56616,318300
-43.49812,172.56609,318300
-43.535568,172.6318853,326600
-43.60306,172.71689,332501
-43.53029811407317,172.64142055396732,327000
-43.5370608,172.6384266,327100
-43.53103565205278,172.64373407826258,327000
-43.55479368910825,172.64461057117614,329700
-43.5786261,172.5614209,326301
-43.6031592,172.6895409,332501
-43.53559,172.63696,326600
-43.5231959,172.6424764,325800
-43.52619,172.66697,328500
-43.5224723,172.6449048,325800
-43.4974633,172.5653503,318300
-43.5223929,172.6309316,325800
-43.63517004515888,172.7178467810154,332901
-43.52481,172.64162,325800
-43.53884,172.5701,323500
-43.5165,172.63982,324800
-43.51583,172.63976,324800
-43.6205778,172.6434911,332200
-43.47688394738516,172.67062582075596,321302
-43.528155907169385,172.65669383452703,327901
-43.5160789,172.651277,325302
-43.5231077,172.6362107,325800
-43.53053,172.6486,327000
-43.557898208125295,172.58945614099505,326701
-43.62864,172.74165,332901
-43.60255622232757,172.71415979577029,332501
-43.53028,172.59397,323300
-43.52968,172.64274,327000
-43.50876359999999,172.7312418,330200
-43.5197978,172.653372,326800
-43.53761249999999,172.5841312,322700
-43.534209,172.6412786,327000
-43.5270084516115,172.63259319259032,325700
-43.57766,172.64594,331300
-43.5295824,172.6450848,327000
-43.5316,172.6490827,327000
-43.5092167,172.7308673,330200
-43.5096,172.7309,330200
-43.46745,172.63063,318600
-43.5298776,172.5942356,322400
-43.5490807,172.5930719,325000
-43.50693,172.63762,323800
-43.5270018,172.5875317,322400
-43.53104,172.64589,327000
-43.52566,172.64314,325800
-43.56227278027235,172.6102629376977,327700
-43.49873,172.63975,321701
-43.5275504,172.6320743,325700
-43.52133,172.56314,320700
-43.5197096,172.6327918,324800
-43.5267886,172.639983,325800
-43.50327,172.60955,321400
-43.49712,172.57063,318300
-43.56745,172.65242,331200
-43.49815,172.65054,323100
-43.5428,172.60931,326100
-43.50776837708388,172.73030107333605,330200
-43.50886310000001,172.73128,330200
-43.5358055,172.6321233,326600
-43.53009249999999,172.6416232,327000
-43.50232,172.5894,319900
-43.7862144,172.8306747,333100
-43.5354782,172.6351277,326600
-43.80246,172.97515,333500
-43.51318,172.673,326500
-43.5428015,172.6629054,329600
-43.7581,172.94823,333300
-43.64786,172.71141,332801
-43.53477,172.67697,329300
-43.53479,172.63125,326600
-43.53540934,172.63177402,326600
-43.57404827821513,172.74571105399778,332400
-43.56962,172.77383,363800
-43.51303,172.55987,319500
-43.51444,172.5611,319500
-43.5217061,172.6218904,323000
-43.75732,172.9713,333300
-43.54128,172.61343,326400
-43.50951,172.73169,330200
-43.51851,172.66102,326800
-43.48317,172.56164,317000
-43.52957170000001,172.6449223,327000
-43.5016939,172.5809391,319200
-43.5511,172.64841,329900
-43.55898,172.73518,332100
-43.5210709,172.6513667,326800
-43.53212,172.64593,327100
-43.509601,172.731309,330200
-43.5082235,172.7312974,330200
-43.55129,172.54463,321901
-43.51966,172.62374,323000
-43.52940234683304,172.60975744575262,325200
-43.5329889,172.592829,323300
-43.47037,172.62931,318600
-43.78449,172.95071,333400
-43.5847163,172.6068704,330000
-43.533,172.65997,327902
-43.56417,172.72126,332000
-43.53492,172.67684,329300
-43.5179232,172.656595,326800
-43.5115,172.65237,325900
-43.522,172.72657,330200
-43.50111,172.71649,328300
-43.5742792,172.7657466,332700
-43.47551,172.69936,323700
-43.70985,173.0411,333201
-43.50264,172.6296,322100
-43.56754907450675,172.66537097111856,331600
-43.50833,172.73143,330200
-43.588,172.60638,330000
-43.80739,172.90368,333300
-43.57610659470939,172.5544286775527,324300
-43.55803,172.73923,332301
-43.53629,172.59765,324400
-43.53783,172.59703,325500
-43.50961,172.7303,330200
-43.81282,172.96473,333500
-43.56624,172.73608,332100
-43.50995,172.7318,330200
-43.48955997,172.61479624,320501
-43.53028,172.63808,326600
-43.5553,172.55886,323600
-43.51725,172.66004,325900
-43.5328277,172.656762,327901
-43.56991499999999,172.7251675,332100
-43.5283,172.64762,327000
-43.56388,172.55935,325400
-43.52907,172.65736,327902
-43.55123,172.65531,329900
-43.53090657598344,172.62989763115544,325700
-43.53680251911817,172.6399012674865,327100
-43.5513297,172.6365371,328700
-43.5556,172.65391,330800
-43.55458,172.74947,331700
-43.5214297,172.6443499,325800
-43.57974649583687,172.7147159725427,331900
-43.52862981545251,172.64624319970608,327000
-43.5317,172.6377,326600
-43.81367,172.95444,333400
-43.49462,172.61185,320900
-43.50495,172.59783,320800
-43.51904,172.64306,325302
-43.53347082189339,172.65796045767212,328900
-43.55816,172.73536,332100
-43.55828,172.73674,332100
-43.50921325659285,172.7315160343933,330200
-43.5451242,172.6372055,328100
-43.52765,172.6026,323200
-43.55005,172.53329,321101
-43.51604,172.58808,320600
-43.5311796,172.6445883,327000
-43.5139817,172.6228297,323000
-43.53097,172.65602,327901
-43.52938,172.65528,327901
-43.5622931,172.617894,329200
-43.5355519,172.6318938,326600
-43.49792,172.56779,318300
-43.5246945,172.6436609,325800
-43.54204,172.66945,330100
-43.5878153,172.5655193,328001
-43.59991549999999,172.720745,332501
-43.5242973,172.6362563,325800
-43.56162,172.71447,332000
-43.58814,172.56502,328001
-43.53578,172.63264,326600
-43.54448,172.62041,327400
-43.53034,172.65507,327901
-43.56233,172.71498,332000
-43.53028,172.65704,327901
-43.52934,172.65521,327901
-43.52983,172.6559,327901
-43.53031,172.65709,327902
-43.62604,172.6467,332200
-43.52359800101534,172.54662434768193,319700
-43.5289411,172.6440235,327000
-43.57865178671657,172.76252871422048,332700
-43.53216,172.66071,327902
-43.5335979,172.6499267,327100
-43.53268,172.64931,327100
-43.494036,172.7258729,327200
-43.55222,172.63545,328700
-43.5327996,172.6595895,327902
-43.53811,172.64012,327100
-43.53171515305768,172.59491116234693,323300
-43.56732,172.73128,332100
-43.5759,172.69392,331900
-43.52953,172.64889,327000
-43.5332,172.65922,328900
-43.51547,172.57818,320200
-43.5212,172.54791,319700
-43.56013,172.66443,330900
-43.56583323514462,172.65564394232786,331200
-43.51785103844396,172.6544895411854,326800
-43.5323,172.59618,324400
-43.546,172.62401,327400
-43.5046993,172.5725326,319200
-43.5337265,172.5820374,322700
-43.65093,172.75519,333201
-43.53278717210176,172.6499952748418,327100
-43.4959,172.64196,321701
-43.55427,172.67188,331000
-43.57158,172.76466,332700
-43.53235,172.64006,327000
-43.5314,172.6445,327000
-43.528551,172.6432378,327000
-43.6276608,172.7415626,332901
-43.56838,172.62958,330300
-43.49396,172.64292,321701
-43.52208,172.53649,318700
-43.5870491,172.6074405,330000
-43.5730134,172.6256581,330300
-43.53731,172.6694,328900
-43.50254,172.58647,319900
-43.5345,172.64896,327100
-43.57279002045904,172.76457086205482,332700
-43.5263919,172.6312984,325700
-43.67802,173.03795,333201
-43.54941230000001,172.5338239,321101
-43.56091,172.56994,325400
-43.58538,172.63654,331600
-43.54164,172.66321,328900
-43.509358,172.7220944,330200
-43.58378024207667,172.55920439649188,324502
-43.50581,172.61695,322200
-43.51635,172.63747,324800
-43.53406,172.65034,327100
-43.52938,172.65176,327901
-43.6262755,172.739567,332901
-43.55184,172.63535,328700
-43.52782592227783,172.7360013536194,331700
-43.51499,172.63791,324800
-43.51671,172.63641,324800
-43.51706,172.63595,324800
-43.51545,172.63793,324800
-43.54265,172.51748,320300
-43.51746,172.62558,323000
-43.55012,172.6898,331100
-43.5187446,172.6453485,325302
-43.54932935377938,172.69013922661543,331100
-43.4864933,172.5852899,317800
-43.5478915,172.7462131,331700
-43.5534261,172.623674,327600
-43.549515739465,172.6517293229699,329900
-43.53256,172.64116,327000
-43.4945193,172.5988882,320100
-43.5088598,172.7312954,330200
-43.5784019,172.7042553,331900
-43.53426,172.5846,322700
-43.5384412,172.5789749,322700
-43.58516,172.7527,332700
-43.4894977,172.6148928,320501
-43.56451,172.58281,326701
-43.52941,172.61097,325200
-43.54895161198882,172.65845320346875,329900
-43.81054,172.97109,333300
-43.5514,172.616,327600
-43.81078,172.96749,333500
-43.80881,172.97107,333500
-43.5104437,172.620716,322200
-43.5184656,172.5707305,320700
-43.51135,172.65024,325301
-43.57160062869866,172.7182141744136,332000
-43.53789,172.57978,322700
-43.5360956,172.63505,326600
-43.55233,172.6437,329400
-43.53577171428847,172.58450606732026,322700
-43.535504143303775,172.63543347605744,326600
-43.52249,172.62243,324900
-43.57855,172.62232,330300
-43.50348128155772,172.58698046207428,319900
-43.50445,172.58762,319900
-43.51157,172.64719,325301
-43.5186262,172.6250373,323000
-43.8140677,172.9615118,333500
-43.469555970085935,172.6016340404749,317600
-43.51488,172.64884,325302
-43.53359,172.64995,327100
-43.5592418,172.7235657,332000
-43.52805,172.68337,329300
-43.53525,172.63105,326600
-43.57369048744147,172.7417130768299,332400
-43.79834,172.96314,333400
-43.52812014168112,172.6393819297962,326600
-43.51846,172.70659,329800
-43.57337,172.62494,330300
-43.7462476,172.9373347,333300
-43.5791148,172.6305125,330300
-43.5763966,172.6390174,331300
-43.5819335,172.6059837,330000
-43.56855300723166,172.7359539412465,332400
-43.4970961,172.5904639,319900
-43.5172275,172.6393579,324800
-43.52429,172.66945,327800
-43.82163374157432,172.7071768506714,333100
-43.56993,172.75882,332400
-43.51488,172.62124,323000
-43.53241,172.58045,322700
-43.54701,172.60299,326100
-43.80012,172.97275,333500
-43.52711870433259,172.58902148763502,322400
-43.47173,172.57087,317000
-43.5324672,172.6493601,327100
-43.5574329,172.7175105,332000
-43.63564,172.72036,332901
-43.49821,172.56021,317501
-43.5098,172.57225,319200
-43.56047539446644,172.62677706503575,329100
-43.53555,172.63593,326600
-43.52396,172.63575,325800
-43.5246713,172.6364006,325700
-43.52691,172.60212,322400
-43.59848,172.72716,332501
-43.527498,172.6391301,326600
-43.50919529999999,172.7308784,330200
-43.535561,172.6316734,326600
-43.5379577,172.6384266,327100
-43.52827,172.647,327000
-43.5334596,172.6490214,327100
-43.51314,172.60133,321500
-43.5355988,172.6317141,326600
-43.537291,172.625266,327100
-43.53845,172.62569,327100
-43.53508,172.63488,326600
-43.53175,172.59534,323300
-43.52848,172.6017,323200
-43.5381954,172.6211778,327100
-43.5203136,172.650855,326800
-43.6264419,172.6475341,332200
-43.5184188,172.6496774,325302
-43.55118,172.52986,321102
-43.52026,172.53807,317701
-43.4900208,172.5942475,319400
-43.76137,172.95085,333300
-43.514829507630736,172.6513212919235,325302
-43.52668,172.58825,322400
-43.54172,172.6565,329600
-43.53266,172.63904,326600
-43.62742,172.7417,332901
-43.47905,172.58314,317800
-43.5257371,172.6303234,325700
-43.5133801,172.6051603,321400
-43.53507,172.63579,326600
-43.4902,172.5768,318000
-43.47116,172.6519,318401
-43.77739,172.89919,333300
-43.49232,172.59881,319400
-43.5822143,172.5667461,328001
-43.55588,172.75165,331700
-43.48332359114418,172.67109487205744,321302
-43.53,172.60998,325200
-43.5075,172.62565,322200
-43.52471,172.63566,325700
-43.53528,172.67718,329300
-43.53097,172.60448,324400
-43.5276,172.64923,327000
-43.56162,172.58311,326701
-43.66748,172.66012,332801
-43.57606870877193,172.76306681334972,332700
-43.52262,172.62026,324900
-43.5795,172.5609,326301
-43.52457,172.63737,325800
-43.52429473,172.63625633,325800
-43.54808472464065,172.61995623862305,327600
-43.52985,172.64162,327000
-43.532356687264695,172.64601822942495,327100
-43.51413,172.62408,323900
-43.5384637,172.6308677,327100
-43.51241,172.62494,323900
-43.51450012596353,172.63885846520927,324800
-43.5315247,172.7372218,331700
-43.50159412458696,172.5553246960044,318501
-43.51372,172.62477,323900
-43.57366,172.62503,330300
-43.75790076314373,172.94439964232788,333300
-43.55817,172.7375,332100
-43.80899874815061,172.98295363783836,333300
-43.53708,172.64726,327100
-43.52975378879776,172.51954503010177,319300
-43.535584,172.632186,326600
-43.53808,172.63971,327100
-43.53849,172.6314,327100
-43.5384944,172.6313989,327100
-43.5378376,172.6384543,327100
-43.56664,172.75931,332700
-43.50819105105269,172.60960839196972,321400
-43.5129634,172.625209,323900
-43.5036555,172.7291983,330200
-43.53257,172.52296,319300
-43.51277273096501,172.62477982789278,323900
-43.55927,172.71127,332000
-43.52669,172.63046,325700
-43.58586608298245,172.7515049005249,332700
-43.53090438625563,172.64178964760745,327000
-43.5371,172.64892,327100
-43.495,172.71486,327200
-43.49095,172.69207,324001
-43.49198902481829,172.69125306441802,324001
-43.53901,172.63031,327100
-43.53917,172.63206,327100
-43.50549,172.69958,327500
-43.5161987,172.6393706,324800
-43.52738919999999,172.6630978,327902
-43.52744,172.66648,328500
-43.52645,172.63608,325700
-43.535646,172.631838,326600
-43.5262975,172.563787,320700
-43.5305315,172.6417818,327000
-43.5130574,172.6479011,325301
-43.81094,172.96507,333500
-43.4888674,172.6089088,320501
-43.54781,172.55768,322500
-43.5251555,172.6470993,327000
-43.5340835,172.6417548,327000
-43.5325,172.64289,327100
-43.63152,172.74329,332901
-43.49316,172.69038,325601
-43.53059124777598,172.58757255971432,322400
-43.50892429260995,172.73138891905546,330200
-43.63709,172.72243,332901
-43.53936,172.63146,327100
-43.531170977895584,172.7352348715067,331700
-43.8097843,172.9613294,333500
-43.52972,172.58686,321800
-43.53928,172.66732,328900
-43.57251,172.63326,331300
-43.5656606,172.6112643,329500
-43.54067,172.65827,329600
-43.53295558382859,172.64001491719665,327000
-43.49803,172.63075,322100
-43.6095346,172.5711904,329001
-43.54634,172.62663,327400
-43.49274,172.69085,325601
-43.49200081057242,172.69124764949083,324001
-43.5105948,172.6387009,323800
-43.5628207,172.6257003,329100
-43.53586,172.64937,327100
-43.52847,172.61118,323200
-43.77063,172.90677,333300
-43.53504,172.60155,324400
-43.51381,172.62608,323900
-43.53623620649845,172.64828637242317,327100
-43.53109,172.6385,326600
-43.57717,172.54954,324501
-43.5311391,172.6101217,325200
-43.52211,172.61535,322600
-43.5338328,172.6488824,327100
-43.53077,172.60981,325200
-43.5387002,172.6311839,327100
-43.52942757178943,172.6451132312828,327000
-43.75186,172.94121,333300
-43.53583786632901,172.64973283837193,327100
-43.50937,172.64098,323800
-43.5708515,172.6303437,330300
-43.52463435949464,172.63548068280335,325700
-43.80945,172.96405,333500
-43.5769,172.77391,332700
-43.52056,172.64202,324800
-43.53338,172.63479,326600
-43.53067,172.65153,327901
-43.57886258900885,172.77501165396728,332700
-43.52053,172.62992,323900
-43.5343209,172.6388765,326600
-43.53333,172.63831,326600
-43.53403,172.63958,326600
-43.53469,172.63809,326600
-43.53345,172.63942,326600
-43.53482,172.6379,326600
-43.53484,172.63962,326600
-43.53313,172.63959,326600
-43.5311439,172.6459705,327000
-43.5330056,172.6402228,327000
-43.51919,172.5393,317701
-43.66141,172.80837,333201
-43.50592314266713,172.5694282607132,318300
-43.52938,172.64515,327000
-43.5247767,172.6377314,325800
-43.5734429,172.5830301,327301
-43.48268,172.66932,321302
-43.51611,172.63908,324800
-43.53762,172.60166,325500
-43.56779174736025,172.75772037301638,332700
-43.5321,172.63854,326600
-43.5311402,172.6380291,326600
-43.52424,172.64192,325800
-43.57615,172.56291,326301
-43.53344,172.65043,327100
-43.43176895261542,172.6961564272642,317100
-43.50467095074858,172.63867031782866,323100
-43.5329546,172.65025,327100
-43.5250114,172.5954475,322400
-43.54851360418315,172.6406417414546,329400
-43.5708616,172.7617876,332700
-43.50085,172.55899,317501
-43.5269,172.64716,327000
-43.5264325,172.6467363,327000
-43.5453525,172.622706,327400
-43.5327,172.66403,327902
-43.53066099999999,172.6385368,326600
-43.49626368604893,172.60077324716374,320100
